Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
SBIN,EQ,19-Jul-21,430,423.4,429.45,418.85,428.5,427.9,426.05,14426686,6146559785,142972,4300410,29.81
SBIN,EQ,20-Jul-21,427.9,427,427,418.9,421,420.9,422.47,14623321,6177886388,175334,4341360,29.69
SBIN,EQ,22-Jul-21,420.9,425.55,426.7,420.9,422.25,422.05,424.24,11799761,5005987056,145497,3403902,28.85
SBIN,EQ,23-Jul-21,422.05,422.9,429.95,419.5,428.5,428.9,424.32,17704661,7512471248,158647,4726281,26.7
SBIN,EQ,26-Jul-21,428.9,427.8,427.8,422.3,422.85,423.3,424.32,14037519,5956374245,153835,4170799,29.71
SBIN,EQ,27-Jul-21,423.3,424.15,433.25,424,429.2,429.95,430,24119619,10371485124,199224,8645999,35.85
SBIN,EQ,28-Jul-21,429.95,430,430.5,421.05,424.8,425.5,424.98,17636515,7495132311,188398,5520335,31.3
SBIN,EQ,29-Jul-21,425.5,426,443.6,425.5,443.1,441.55,435.48,35263606,15356644658,332592,13842353,39.25
SBIN,EQ,30-Jul-21,441.55,441.5,444.4,430.7,432.2,431.8,434.61,35196813,15296757751,285719,13700020,38.92
SBIN,EQ,02-Aug-21,431.8,434.75,436.7,431.8,434.35,434.9,434.63,16926025,7356522531,175314,5795542,34.24
SBIN,EQ,03-Aug-21,434.9,434.95,447.9,433.6,446,446.5,441.77,40922962,18078552076,334983,16682268,40.77
SBIN,EQ,04-Aug-21,446.5,448.65,467.45,441.5,456.15,456.95,455.02,129761158,59044184532,897920,22874943,17.63
SBIN,EQ,05-Aug-21,456.95,461,462.5,438.4,441.95,441.85,447.34,58595639,26212260206,468281,16063331,27.41
SBIN,EQ,06-Aug-21,441.85,443.7,447,434,437.2,435.65,439.14,38236066,16790995585,310897,14611478,38.21
SBIN,EQ,09-Aug-21,435.65,437.9,441.8,431,433.9,433.4,436.36,22196404,9685602144,205816,5439734,24.51
SBIN,EQ,10-Aug-21,433.4,434.4,436.4,421.7,426.25,426.45,428.74,27794251,11916512356,281618,9911985,35.66
SBIN,EQ,11-Aug-21,426.45,429.8,432.9,423.15,428.3,428.05,427.76,23827946,10192567476,224842,7236657,30.37
SBIN,EQ,12-Aug-21,428.05,430,430.45,425,427.6,427.15,427.18,16847144,7196700787,172042,5848952,34.72
SBIN,EQ,13-Aug-21,427.15,427.6,432.25,425,430.75,431.2,428.35,20908992,8956348219,212003,7550182,36.11
SBIN,EQ,16-Aug-21,431.2,430,434,424,424.2,424.85,427.58,17608693,7529192704,191627,7042291,39.99
SBIN,EQ,17-Aug-21,424.85,424.85,425.85,415.25,420.95,421.5,420.55,22957877,9655008395,258740,7034869,30.64
SBIN,EQ,18-Aug-21,421.5,422.15,424.35,418,418.9,419.7,421.3,17668574,7443717914,265793,5045996,28.56
SBIN,EQ,20-Aug-21,419.7,415,417.35,405.15,406,406.7,411.06,25541790,10499262407,286336,9038684,35.39
SBIN,EQ,23-Aug-21,406.7,411.1,413,401.25,408.6,409.5,408.45,26559937,10848384262,229422,9962420,37.51
SBIN,EQ,24-Aug-21,409.5,409.5,418.75,408.2,417.05,417.6,415.09,19012313,7891906524,233092,4487809,23.6
SBIN,EQ,25-Aug-21,417.6,419,421.3,414.3,416.15,416.25,417.37,16410980,6849511307,170349,5024876,30.62
SBIN,EQ,26-Aug-21,416.25,414.5,415.8,410,410.35,410.75,412.61,15897679,6559473494,153279,5637807,35.46
SBIN,EQ,27-Aug-21,410.75,410.35,414.35,407.5,411.5,412.45,411.43,15090541,6208696600,162131,3886924,25.76
SBIN,EQ,30-Aug-21,412.45,414.4,423.3,413.5,422.9,422.7,419.59,20308691,8521312628,161311,8549126,42.1
SBIN,EQ,31-Aug-21,422.7,423.85,427,418.7,425.6,426.05,423.86,26262421,11131712737,189725,11285270,42.97
SBIN,EQ,01-Sep-21,426.05,427.5,432.55,425.15,428.65,429.9,429.49,18776721,8064412307,196144,5551117,29.56
SBIN,EQ,02-Sep-21,429.9,431.4,433.5,427.75,429.6,429.75,430.31,14372717,6184755123,182837,3993454,27.78
SBIN,EQ,03-Sep-21,429.75,431.25,434.3,428.2,430.65,431.4,431.22,14233624,6137809348,157635,4103799,28.83
SBIN,EQ,06-Sep-21,431.4,432,433.85,430.05,431,431.05,431.6,10694099,4615618626,131557,4127180,38.59
SBIN,EQ,07-Sep-21,431.05,431.05,431.7,425.1,428,429.1,428.45,14928735,6396236608,144265,5571033,37.32
SBIN,EQ,08-Sep-21,429.1,429,435.4,427.35,431.7,431.35,432.35,22817464,9865128260,306026,9975593,43.72
SBIN,EQ,09-Sep-21,431.35,430.25,433.8,430,432.2,432.3,431.98,9662128,4173807713,107886,3575944,37.01
SBIN,EQ,13-Sep-21,432.3,430.1,433.8,428.8,432.95,432.85,431.52,9567921,4128785656,124293,3430248,35.85
SBIN,EQ,14-Sep-21,432.85,435,436.75,432.25,432.95,433,434.37,9981562,4335668388,119218,4167481,41.75
SBIN,EQ,15-Sep-21,433,433,445,431.45,444.2,443.85,439.44,22181568,9747550178,227051,8683362,39.15
SBIN,EQ,16-Sep-21,443.85,444.85,466.1,442.75,465,463.7,455.79,42637448,19433511482,389525,14981767,35.14
SBIN,EQ,17-Sep-21,463.7,468,471.9,450.35,453.25,454.1,459.32,41529478,19075457113,365811,14905679,35.89
SBIN,EQ,20-Sep-21,454.1,449.4,453.5,435.65,436.9,437.45,444.85,18376916,8174909143,224634,5361436,29.17
SBIN,EQ,21-Sep-21,437.45,440.15,441.35,432.65,439.55,438.8,436.88,17279588,7549077506,187042,5134035,29.71
SBIN,EQ,22-Sep-21,438.8,438.9,442.8,436.1,439.9,438.85,439.41,14321143,6292868435,163766,5430263,37.92
SBIN,EQ,23-Sep-21,438.85,442.4,451.15,442.05,450,449.8,448.38,20516770,9199216293,205927,8211883,40.03
SBIN,EQ,24-Sep-21,449.8,451.1,451.9,440,440.65,440.75,443.93,10731274,4763973709,131592,2970394,27.68
SBIN,EQ,27-Sep-21,440.75,444.9,450.55,442.25,446,446.6,447.06,11746892,5251571391,153034,3999470,34.05
SBIN,EQ,28-Sep-21,446.6,449.2,455.8,439.6,444.65,444.9,448.31,19241170,8626038318,199169,5139742,26.71
SBIN,EQ,29-Sep-21,444.9,441.85,462.3,439.1,459.7,460,455.43,38635938,17595781811,276232,17529709,45.37
SBIN,EQ,30-Sep-21,460,459.95,464.9,451.4,453,453,456.78,26530369,12118427235,263399,9267354,34.93
SBIN,EQ,01-Oct-21,453,448.5,455.55,443.8,452,451.65,451.04,14777309,6665106556,155872,4497093,30.43
SBIN,EQ,04-Oct-21,451.65,453.8,464.4,451.6,462.5,463.15,459.53,16246765,7465819749,165717,6123342,37.69
SBIN,EQ,05-Oct-21,463.15,462,469,458.7,463.7,464.7,462.56,16487568,7626535669,173621,6198603,37.6
SBIN,EQ,06-Oct-21,464.7,465,471,453.65,456.85,457.2,462.34,19056690,8810609278,212608,5674001,29.77
SBIN,EQ,07-Oct-21,457.2,462.1,464,457.1,458.8,457.9,460.4,9984651,4596945035,125318,2461134,24.65
SBIN,EQ,08-Oct-21,457.9,461.9,464,454.25,460.05,458,458.23,16521128,7570506025,203056,5292617,32.04
SBIN,EQ,11-Oct-21,458,460,474.95,458.65,470,469.25,467.63,20686981,9673941459,216624,5870213,28.38
SBIN,EQ,12-Oct-21,469.25,470,484.4,468.1,483,483,477.21,33763609,16112473783,358816,10524930,31.17
SBIN,EQ,13-Oct-21,483,486.15,486.15,478,480.3,481.7,482.03,17638983,8502569065,193982,6171965,34.99
SBIN,EQ,14-Oct-21,481.7,482,493.9,482,489,490.6,489.36,23431826,11466700420,285093,9203608,39.28
SBIN,EQ,18-Oct-21,490.6,494,501,491.7,496.95,497.95,496.52,20084248,9972248131,242361,6957051,34.64
SBIN,EQ,19-Oct-21,497.95,500.35,504.2,483.25,488.7,488.2,496.47,20645100,10249603941,222035,6902634,33.43
SBIN,EQ,20-Oct-21,488.2,488.8,507.5,483.1,501.2,499.9,499.79,34080545,17033273637,330756,9918562,29.1
SBIN,EQ,21-Oct-21,499.9,504.9,506.5,491.75,504.45,502.95,500.34,20808243,10411257992,237992,5557708,26.71
SBIN,EQ,22-Oct-21,502.95,504.6,508.7,500,502.5,502.95,504.16,24080485,12140356949,226890,9118838,37.87
SBIN,EQ,25-Oct-21,502.95,506.5,515.45,497.85,507.1,506.5,508.7,35619415,18119425930,383621,14744285,41.39
SBIN,EQ,26-Oct-21,506.5,507.6,518.2,507.6,512.75,512.55,513.42,21107457,10837079011,233424,6845791,32.43
SBIN,EQ,27-Oct-21,512.55,513.7,526.85,512.75,518,519.15,521.13,29463032,15353990567,301253,10494169,35.62
SBIN,EQ,28-Oct-21,519.15,519.6,520.55,497.6,503.7,501.35,508.7,28140401,14314957500,260970,11285902,40.11
SBIN,EQ,29-Oct-21,501.35,501.5,512.65,488.4,504,502.15,502.7,31355893,15762555972,374125,10689375,34.09
SBIN,EQ,01-Nov-21,502.15,508.5,516.95,501,515.3,515.7,509.46,20679604,10535440180,232409,7903086,38.22
SBIN,EQ,02-Nov-21,515.7,514.8,525,512.05,522,521.7,519.23,26797820,13914285754,292700,8002712,29.86
SBIN,EQ,03-Nov-21,521.7,524,542.3,515.2,530.9,527.65,529.74,80775924,42789906386,664904,11296532,13.99
SBIN,EQ,04-Nov-21,527.65,531.5,535.9,528.05,530.8,530.45,532.2,9796046,5213460590,154034,3458640,35.31
SBIN,EQ,08-Nov-21,530.45,534.45,534.45,516.45,523.6,523.25,524.29,36802110,19294923064,434185,13809608,37.52
SBIN,EQ,09-Nov-21,523.25,526.25,532,522.2,529,529.15,528.31,25451967,13446603286,263483,10868864,42.7
SBIN,EQ,10-Nov-21,529.15,525.55,528.5,521.5,523.7,524.4,524.92,15805538,8296660439,233636,6661421,42.15
SBIN,EQ,11-Nov-21,524.4,522.85,522.85,507.1,509.9,509.6,513.93,23086898,11864947886,404691,8852924,38.35
SBIN,EQ,12-Nov-21,509.6,512,513,502.7,510.95,511.35,509,19836221,10096685241,259734,8187869,41.28
SBIN,EQ,15-Nov-21,511.35,512.4,515.9,505.5,507.4,506.55,509.14,13328183,6785900980,186098,4698458,35.25
SBIN,EQ,16-Nov-21,506.55,507.4,507.4,493.5,494.25,495.1,499.96,19553216,9775879787,292914,7277609,37.22
SBIN,EQ,17-Nov-21,495.1,493.85,505.4,491,497.6,498.15,500.32,20488483,10250837191,275972,6509080,31.77
SBIN,EQ,18-Nov-21,498.15,499.1,506.2,492.3,503.35,503.8,500.73,22471070,11251912236,276780,5423193,24.13
SBIN,EQ,22-Nov-21,503.8,506,506,477.5,487,486.4,489.05,28800269,14084766587,383770,10288095,35.72
SBIN,EQ,23-Nov-21,486.4,485.25,495.4,480,492.8,493.05,490.18,20000371,9803758522,232054,5953569,29.77
SBIN,EQ,24-Nov-21,493.05,495.8,500,489.05,490,493.15,496.27,13963769,6929791181,194560,4485951,32.13
SBIN,EQ,25-Nov-21,493.15,490,495.45,486.3,492,490.55,491.77,12894211,6340926156,160207,3660492,28.39
SBIN,EQ,26-Nov-21,490.55,486.25,487.9,467.1,470,470.5,475.02,26305817,12495659021,379366,11254640,42.78
SBIN,EQ,29-Nov-21,470.5,470,477.75,454.3,466.2,465.1,467.79,22407465,10481942196,310952,5587894,24.94
SBIN,EQ,30-Nov-21,465.1,468,477.25,458,459.1,460.55,467.26,23026652,10759512051,283930,7607689,33.04
SBIN,EQ,01-Dec-21,460.55,464.45,477.25,464,475.9,475.3,470.57,17156956,8073474431,192988,4405161,25.68
SBIN,EQ,02-Dec-21,475.3,474.5,478.15,470.95,477.6,477,474.72,12962679,6153583483,189218,3824707,29.51
SBIN,EQ,03-Dec-21,477,475.75,481.5,470.05,471.95,473.15,475.9,16653993,7925628413,198060,5089665,30.56
SBIN,EQ,06-Dec-21,473.15,473.15,477,463.8,464.95,465.3,470.81,14353300,6757642220,187905,5142334,35.83
SBIN,EQ,07-Dec-21,465.3,469.2,479.7,469.2,476.85,476.7,475.06,13644942,6482189411,179255,3479596,25.5
SBIN,EQ,08-Dec-21,476.7,480.9,492.4,480.25,490.6,491.55,487.45,20397660,9942865186,237922,7479972,36.67
SBIN,EQ,09-Dec-21,491.55,492.3,493.5,486.1,487.8,488.65,489.02,12560970,6142560356,159836,3304118,26.3
SBIN,EQ,10-Dec-21,488.65,488.5,495.95,484.4,494.8,494.7,489.64,13261408,6493375283,148459,4228388,31.88
SBIN,EQ,13-Dec-21,494.7,497.75,500.45,486.35,488.5,487.8,493.46,14047645,6931947610,207621,5508506,39.21
SBIN,EQ,14-Dec-21,487.8,486,490.35,481.8,488.25,488.55,486.65,11642447,5665850328,152297,3010173,25.86
SBIN,EQ,15-Dec-21,488.55,490,491,483.5,484.35,484.8,487.35,8639835,4210628131,127451,2759744,31.94
SBIN,EQ,16-Dec-21,484.8,488.35,490.55,478.25,482,481.15,482.82,11107781,5363030503,138481,3605289,32.46
SBIN,EQ,17-Dec-21,481.15,480.05,481.4,466.5,468.3,467.8,471.1,12648603,5958794560,182619,4161837,32.9
SBIN,EQ,20-Dec-21,467.8,459,464,443,450.9,449.2,449.66,22336114,10043653287,401072,9198460,41.18
SBIN,EQ,21-Dec-21,449.2,457.05,458.25,444.5,447.3,446,452.06,16617447,7512089959,276029,6591707,39.67
SBIN,EQ,22-Dec-21,446,450,457.3,449,456.15,455.85,453.67,13102553,5944255120,170711,4026674,30.73
SBIN,EQ,23-Dec-21,455.85,461,465,457.75,460.7,461.8,461.46,14471377,6678004894,196406,5413589,37.41
SBIN,EQ,24-Dec-21,461.8,462.6,463.6,452.2,457.25,456.95,456.35,13221159,6033444238,139530,3808688,28.81
SBIN,EQ,27-Dec-21,456.95,453.7,460.5,450.55,459.4,458.05,456.62,8856482,4044023093,133445,1179518,13.32
SBIN,EQ,28-Dec-21,458.05,461.2,462.9,459.05,460.55,461.2,461.1,8832210,4072492143,111561,2870018,32.49
SBIN,EQ,29-Dec-21,461.2,461,462.15,451.4,453.2,454.4,457.66,11757303,5380869114,148597,4989343,42.44
SBIN,EQ,30-Dec-21,454.4,452.75,454.9,448.5,453.05,451.7,451.71,28879190,13045096929,198099,14825094,51.33
SBIN,EQ,31-Dec-21,451.7,454.25,461.4,453.1,460.2,460.45,459.07,10005842,4593371922,128788,3150588,31.49
SBIN,EQ,03-Jan-22,460.45,462,472,460.1,471.5,470.8,467.17,13124509,6131388322,168001,4183151,31.87
SBIN,EQ,04-Jan-22,470.8,472.5,484.7,471.05,483.75,483.5,479.89,23296671,11179852628,246431,7667089,32.91
SBIN,EQ,05-Jan-22,483.5,481.9,495,479.15,491.7,492.4,489.5,24694169,12087915536,240463,8282621,33.54
SBIN,EQ,06-Jan-22,492.4,487.7,494.4,485.4,491.35,491.7,490.44,18190843,8921514101,195393,5957550,32.75
SBIN,EQ,07-Jan-22,491.7,493.45,501.95,489.45,491.25,491.25,495.38,22746330,11268085857,254165,6908394,30.37
SBIN,EQ,10-Jan-22,491.25,493.35,504.95,492.5,504.75,503.65,499.62,15832274,7910180280,178755,4821092,30.45
SBIN,EQ,11-Jan-22,503.65,503,507.8,499.25,505.75,505.95,504.2,16107950,8121696006,214059,4937902,30.66
SBIN,EQ,12-Jan-22,505.95,509.9,513.5,508.5,509.95,510.25,511.05,14489616,7404903049,178769,6119939,42.24
SBIN,EQ,13-Jan-22,510.25,510,512.85,507,511.5,511.35,510.36,10450974,5333762559,160127,3008087,28.78
SBIN,EQ,14-Jan-22,511.35,509,510.35,505.15,507.75,508.35,507.82,8724574,4430518917,151240,3423049,39.23
SBIN,EQ,17-Jan-22,508.35,508,518.9,507.55,514.2,514,515.37,17422211,8978884449,230852,7648078,43.9
SBIN,EQ,18-Jan-22,514,514,517.45,505,507.4,506.8,512.7,12592506,6456195520,144399,3657202,29.04
SBIN,EQ,19-Jan-22,506.8,505,517.65,500.3,515.05,515.8,508.61,16079457,8178248303,190208,3368811,20.95
SBIN,EQ,20-Jan-22,515.8,516,519.15,508,511,511.4,513.81,17724642,9107052842,193420,6303752,35.56
SBIN,EQ,21-Jan-22,511.4,505.3,507.5,498,504.05,502.7,503.16,16947941,8527531247,215520,6856629,40.46
SBIN,EQ,24-Jan-22,502.7,502.4,506.8,488,493.7,494.15,497.31,20233933,10062560914,255220,6303473,33.07
SBIN,EQ,25-Jan-22,494.15,490,517.5,489,513.35,514.65,507.46,21791739,11058388453,290929,6493271,29.8
SBIN,EQ,27-Jan-22,514.65,503.55,530.85,503.2,529,528.95,520.47,35409230,18429506727,391838,13030691,36.8
SBIN,EQ,28-Jan-22,528.95,534,536.4,521.4,523.3,523.45,529.78,24715250,13093592192,310048,8285505,33.52
SBIN,EQ,31-Jan-22,523.45,529,540.9,527.05,537.95,538.3,535.63,28674232,15358865481,315416,12500126,43.59
SBIN,EQ,01-Feb-22,538.3,543.95,543.95,520,532.6,532.3,533.59,32245356,17205650890,330437,9701888,30.09
SBIN,EQ,02-Feb-22,532.3,536.65,544.25,531.35,539.65,539.8,536.94,21661864,11631191095,222610,7685559,35.48
SBIN,EQ,03-Feb-22,539.8,537.15,544.7,537.15,540,540.1,540.99,22717677,12290016550,323435,10843133,47.73
SBIN,EQ,04-Feb-22,540.1,542.15,546.4,527.3,529.45,530.3,535.9,25332894,13575988476,325989,7851720,30.99
SBIN,EQ,07-Feb-22,530.3,531.9,549,525.25,533.9,533.25,538.29,52289545,28146960845,564783,14452562,27.64
SBIN,EQ,08-Feb-22,533.25,535.5,537.65,519,530.4,531.35,528.4,26567546,14038348935,305464,5243345,19.74
SBIN,EQ,09-Feb-22,531.35,534.95,536.5,527.75,536.3,535.25,532.72,14856155,7914232905,191210,5270035,35.47
SBIN,EQ,10-Feb-22,535.25,537.1,543.95,534.4,540.3,540.55,540.35,18659370,10082567002,228387,6678600,35.79
SBIN,EQ,11-Feb-22,540.55,536.25,537.7,527.1,528.25,529.6,532.27,14607095,7774921814,177760,5300325,36.29
SBIN,EQ,14-Feb-22,529.6,515,515.6,499.7,500.25,501.4,508.66,26153332,13303247219,364555,7939518,30.36
SBIN,EQ,15-Feb-22,501.4,502,526.85,497.1,524,524.8,510.42,23842951,12170005170,270915,4270297,17.91
SBIN,EQ,16-Feb-22,524.8,526.5,528,514,515,516.7,519.94,19773807,10281277420,223564,4403240,22.27
SBIN,EQ,17-Feb-22,516.7,520,520,511.15,511.6,512.95,515.23,16408356,8454056422,183638,3775450,23.01
SBIN,EQ,18-Feb-22,512.95,510.1,520.9,510.1,515,515.3,515.84,15111223,7794991046,167187,3302927,21.86
SBIN,EQ,21-Feb-22,515.3,511.55,517.5,504.65,511.5,511.85,511.82,16866932,8632877138,186884,2866305,16.99
SBIN,EQ,22-Feb-22,511.85,500.9,505.3,495.5,497.9,498.4,500.1,27108772,13557096740,285946,10603657,39.12
SBIN,EQ,23-Feb-22,498.4,503,505.35,497.25,498.15,498.7,501.32,13899433,6968058858,174252,3804564,27.37
SBIN,EQ,24-Feb-22,498.7,480,487.95,468,470.85,472.65,479.75,32356037,15522908575,430597,12979939,40.12
SBIN,EQ,25-Feb-22,472.65,480,491.9,479.3,483.75,482.95,485.29,21792287,10575686869,245306,5880588,26.98
SBIN,EQ,28-Feb-22,482.95,476.9,485.3,473.1,483.7,483.2,479.74,18069367,8668636657,240076,5841695,32.33
SBIN,EQ,02-Mar-22,483.2,478,479.8,467,475,474.25,473.1,22003848,10409916777,319620,8155846,37.07
SBIN,EQ,03-Mar-22,474.25,480,483.4,464.6,466.65,467.4,470.45,20358590,9577747167,255355,6883546,33.81
SBIN,EQ,04-Mar-22,467.4,460.3,470.9,457.65,462.45,461.95,464.01,20684268,9597616195,271479,5928253,28.66
SBIN,EQ,07-Mar-22,461.95,447.5,453.95,433.45,441.15,440.3,439.85,33720472,14832043226,474609,15640955,46.38
SBIN,EQ,08-Mar-22,440.3,438,442.1,425,440,440.3,434.44,42510207,18468217946,431966,18240018,42.91
SBIN,EQ,09-Mar-22,440.3,442,454.3,438.55,452.3,451.7,445.45,32331325,14402086959,347913,12891220,39.87
SBIN,EQ,10-Mar-22,451.7,469.9,476.65,461.65,467.4,468.7,469.95,34553299,16238198015,328612,10431536,30.19
SBIN,EQ,11-Mar-22,468.7,466.4,474.8,462,470.85,470.35,470.21,22091309,10387624187,219456,6521011,29.52
SBIN,EQ,14-Mar-22,470.35,471,486,470.55,485.5,485.15,480.43,27750689,13332216132,275270,8940086,32.22
SBIN,EQ,15-Mar-22,485.15,489,490.5,480.65,485,485.85,485.62,27204899,13211211847,300344,9077046,33.37
SBIN,EQ,16-Mar-22,485.85,493,494.3,489.4,491.95,492.75,492.21,16211288,7979296626,172261,6409633,39.54
SBIN,EQ,17-Mar-22,492.75,499,503.5,498.3,501,501.9,501.29,22947673,11503533277,221065,11450769,49.9
SBIN,EQ,21-Mar-22,501.9,502,502,489,490.25,490.6,493.32,19064060,9404735444,224101,7861269,41.24
SBIN,EQ,22-Mar-22,490.6,490.6,495.8,477.25,495.1,493.7,486.29,26157969,12720246448,264129,10188906,38.95
SBIN,EQ,23-Mar-22,493.7,498.5,502.4,489.2,489.95,490.65,495.13,15800195,7823206414,168550,3730665,23.61
SBIN,EQ,24-Mar-22,490.65,485,494.8,483.5,486.9,487.1,489.44,18174877,8895507386,191083,6309523,34.72
SBIN,EQ,25-Mar-22,487.1,491.75,493.3,486.6,491.8,490.7,490.04,11541196,5655597137,145141,2318257,20.09
SBIN,EQ,28-Mar-22,490.7,490.95,498.6,481.95,497.75,497.5,491.67,16738684,8229888609,201945,4551326,27.19
SBIN,EQ,29-Mar-22,497.5,500,501.4,491.7,495.5,495,496.03,14301429,7093976889,149505,4400398,30.77
SBIN,EQ,30-Mar-22,495,499.3,500.4,492.3,493,494.3,496.58,16461225,8174331160,196570,7485867,45.48
SBIN,EQ,31-Mar-22,494.3,494.3,497.55,492.2,493.3,493.55,494.45,10240982,5063610021,124653,3296644,32.19
SBIN,EQ,01-Apr-22,493.55,491,509.75,491,508,508.2,503.37,18527226,9326126941,197319,6092596,32.88
SBIN,EQ,04-Apr-22,508.2,509.3,514.9,506,512.2,512.4,511.42,16257176,8314232026,198168,3713095,22.84
SBIN,EQ,05-Apr-22,512.4,514.4,516.4,507.7,508,509.4,512.46,13602384,6970682174,152569,3550320,26.1
SBIN,EQ,06-Apr-22,509.4,507,515.2,506,512.75,513.95,510.73,13738275,7016507642,156632,3543860,25.8
SBIN,EQ,07-Apr-22,513.95,510.05,519.9,510.05,516.55,514.95,515.08,19620958,10106455922,193008,6494062,33.1
SBIN,EQ,08-Apr-22,514.95,519.5,519.5,512.35,516.1,516.1,516.11,13572638,7004926248,142230,3039317,22.39
SBIN,EQ,11-Apr-22,516.1,513.5,522,513.2,515,514.9,518.25,12370288,6410859874,181292,3825098,30.92
SBIN,EQ,12-Apr-22,514.9,512.75,516.7,504.35,512.5,512.85,510.3,14460680,7379318523,179734,3786899,26.19
SBIN,EQ,13-Apr-22,512.85,514.3,520.9,513.75,517.7,517.7,517.08,15440525,7983987949,150224,6556852,42.47
SBIN,EQ,18-Apr-22,517.7,512,515,504,510.1,509.5,509.48,14492183,7383507123,206832,5254385,36.26
SBIN,EQ,19-Apr-22,509.5,513.25,520.95,505.1,506.6,511.8,515.99,20362934,10507079160,240810,9570530,47
SBIN,EQ,20-Apr-22,511.8,512,513.7,507,509.2,509.3,510.2,11881305,6061830258,153556,3387079,28.51
SBIN,EQ,21-Apr-22,509.3,513.4,518,512.2,516.9,516.3,515.24,10035638,5170807463,108987,3642087,36.29
SBIN,EQ,22-Apr-22,516.3,512.9,513.5,499,499.5,500.6,505.07,16760456,8465127371,208796,6463154,38.56
SBIN,EQ,25-Apr-22,500.6,495,499.2,490.05,495,494.75,495.06,14057444,6959299074,186190,4213339,29.97
SBIN,EQ,26-Apr-22,494.75,499,507.9,498.45,505.5,505.5,504.31,12137213,6120898078,158992,4814676,39.67
SBIN,EQ,27-Apr-22,505.5,500,502.8,491.85,497.85,497.25,496.78,12367342,6143829183,142885,4836551,39.11
SBIN,EQ,28-Apr-22,497.25,499.15,510,496.5,507.7,507.5,503.04,12154792,6114331932,134713,4344540,35.74
SBIN,EQ,29-Apr-22,507.5,508.1,512.5,494,495.9,496.3,503.59,12894773,6493703530,143518,4513960,35.01
SBIN,EQ,02-May-22,496.3,492.65,495,481.3,490.9,491,487.35,18590895,9060263031,232328,8272742,44.5
SBIN,EQ,04-May-22,491,492,496.45,477.5,478.5,479.65,487.2,14645323,7135245643,221907,4678363,31.94
SBIN,EQ,05-May-22,479.65,485,494,478.65,480,480,487.16,14130385,6883760406,185153,4737190,33.52
SBIN,EQ,06-May-22,480,471,486.1,471,485.5,483.95,478.71,16710020,7999171105,216166,5518027,33.02
SBIN,EQ,09-May-22,483.95,477.1,483.7,473.8,476.45,475.9,477.81,13544947,6471855072,170758,5364082,39.6
SBIN,EQ,10-May-22,475.9,477,482.55,473.5,474,475.2,477.99,10884328,5202612035,183663,3973819,36.51
SBIN,EQ,11-May-22,475.2,475.25,479,463.65,478.4,476.55,471.45,14771351,6963938211,241751,4964332,33.61
SBIN,EQ,12-May-22,476.55,473,473,456.35,462.7,462.65,462.77,18947096,8768075748,314035,6321015,33.36
SBIN,EQ,13-May-22,462.65,469.45,477,439.75,440.5,444.65,461.88,61403008,28360528048,595336,21063112,34.3
SBIN,EQ,16-May-22,444.65,445,461.5,438.85,456,455,454.93,27940958,12711054077,283950,8746208,31.3
SBIN,EQ,17-May-22,455,458.3,469.65,456.15,467.45,467.3,462.65,16880698,7809801122,206674,6120436,36.26
SBIN,EQ,18-May-22,467.3,467.9,468.6,457.1,458.25,458,463.11,15644497,7245121118,205591,6429531,41.1
SBIN,EQ,19-May-22,458,449.05,450,444.45,449,447.5,447.36,14201420,6353183667,223399,5706783,40.18
SBIN,EQ,20-May-22,447.5,454.85,464,454.15,462.5,462.4,460.64,13596860,6263239735,151413,5179315,38.09
SBIN,EQ,23-May-22,462.4,463.1,471.4,459.5,461,460.9,465.61,13499415,6285493531,170499,5048653,37.4
SBIN,EQ,24-May-22,460.9,462.4,466.8,460.2,463,462.05,463.29,17175179,7957058575,139005,8555677,49.81
SBIN,EQ,25-May-22,462.05,461,464.45,452.05,453.45,454.1,458.77,12728644,5839499480,154093,4570376,35.91
SBIN,EQ,26-May-22,454.1,456.85,470.1,452.5,469.6,468.9,460.09,17055257,7846911656,208123,6310397,37
SBIN,EQ,27-May-22,468.9,471.4,475,467.5,468,468.95,470.69,10977001,5166782868,160651,2866709,26.12
SBIN,EQ,30-May-22,468.95,473,476.9,471.1,474.8,474.6,474.04,9365470,4439626587,151679,3413721,36.45
SBIN,EQ,31-May-22,474.6,474,476.4,465,467.6,468.1,471.12,15441579,7274761528,149463,8086708,52.37
SBIN,EQ,01-Jun-22,468.1,468,472,464.7,469.25,468.3,468.69,9424008,4416955451,119346,3343041,35.47
SBIN,EQ,02-Jun-22,468.3,466.9,472.35,466.15,470,469.85,469.68,9370989,4401383675,114087,2829770,30.2
SBIN,EQ,03-Jun-22,469.85,473.25,475.5,463.5,465,464.5,470.15,11306291,5315646219,114757,4956294,43.84
SBIN,EQ,06-Jun-22,464.5,464.2,465.6,456.5,463.6,463.7,461.88,10661432,4924334008,137662,3701362,34.72
SBIN,EQ,07-Jun-22,463.7,461.85,465.95,460.5,463.95,463.4,462.95,7672515,3551990864,108268,2930211,38.19
SBIN,EQ,08-Jun-22,463.4,466.6,475.55,463.2,471,471.3,470.58,17168871,8079264817,192002,6597993,38.43
